"source_mod","source_file","id","name","Type","culture","subtype","mesh","weight","value","difficulty","appearance","item_category","Armor.material_type","Armor.modifier_group","Armor.head_armor","Armor.body_armor","Armor.arm_armor","Armor.leg_armor","Armor.covers_body","Armor.has_gender_variations","Armor.hair_cover_type","Armor.beard_cover_type","Armor.mane_cover_type","Armor.maneuver_bonus","Armor.speed_bonus","Armor.charge_bonus","Armor.family_type","Armor.reins_mesh","Weapon.weapon_class","Weapon.ammo_class","Weapon.weapon_length","Weapon.thrust_damage","Weapon.thrust_damage_type","Weapon.thrust_speed","Weapon.swing_damage","Weapon.swing_damage_type","Weapon.speed_rating","Weapon.accuracy","Weapon.missile_speed","Weapon.stack_amount","Weapon.modifier_group","Weapon.item_usage","Horse.monster","Horse.maneuver","Horse.speed","Horse.charge_damage","Horse.body_length","Horse.extra_health","Horse.is_mountable","Horse.is_pack_animal","Horse.modifier_group","AmmoOffset","Armor.body_mesh_type","Armor.covers_hands","Armor.covers_head","Armor.covers_legs","Armor.stealth_factor","Armor.tail_cover_type","body_name","Flags.CannotBePickedUp","Flags.Civilian","Flags.DoesNotHideChest","Flags.DropOnAnyAction","Flags.DropOnWeaponChange","Flags.ForceAttachOffHandPrimaryItemBone","Flags.ForceAttachOffHandSecondaryItemBone","Flags.HeldInOffHand","Flags.QuickFadeOut","Flags.Stealth","Flags.UseTeamColor","Flags.WoodenParry","flying_mesh","has_lower_holster_priority","holster_body_name","holster_mesh","holster_mesh_with_weapon","holster_position_shift","Horse.mane_mesh","Horse.skeleton_scale","is_merchandise","IsFood","item_holsters","lod_atlas_index","multiplayer_item","prefab","recalculate_body","shield_body_name","skeleton_name","static_animation_name","tier_override","Trade.morale_bonus","using_tableau","Weapon.ammo_limit","Weapon.body_armor","Weapon.center_of_mass","Weapon.fire_damage","Weapon.flying_sound_code","Weapon.hit_points","Weapon.passby_sound_code","Weapon.physics_material","Weapon.position","Weapon.reload_phase_count","Weapon.rotation","Weapon.rotation_speed","Weapon.sticking_position","Weapon.sticking_rotation","Weapon.trail_particle_name","Weapon.weapon_balance","Weapon.WeaponFlags.AffectsArea","Weapon.WeaponFlags.AffectsAreaBig","Weapon.WeaponFlags.AmmoBreaksOnBounceBack","Weapon.WeaponFlags.AmmoCanBreakOnBounceBack","Weapon.WeaponFlags.AmmoSticksWhenShot","Weapon.WeaponFlags.AttachAmmoToVisual","Weapon.WeaponFlags.AutoReload","Weapon.WeaponFlags.Burning","Weapon.WeaponFlags.CanBeUsedWhileCrouched","Weapon.WeaponFlags.CanBlockRanged","Weapon.WeaponFlags.CanKillEvenIfBlunt","Weapon.WeaponFlags.CanKnockDown","Weapon.WeaponFlags.CanPenetrateShield","Weapon.WeaponFlags.Consumable","Weapon.WeaponFlags.HasHitPoints","Weapon.WeaponFlags.HasString","Weapon.WeaponFlags.LeavesTrail","Weapon.WeaponFlags.MeleeWeapon","Weapon.WeaponFlags.MissileWithPhysics","Weapon.WeaponFlags.MultiplePenetration","Weapon.WeaponFlags.NotUsableWithOneHand","Weapon.WeaponFlags.RangedWeapon","Weapon.WeaponFlags.StringHeldByHand","Weapon.WeaponFlags.TwoHandIdleOnMount","Weapon.WeaponFlags.UnloadWhenSheathed","Weapon.WeaponFlags.UseHandAsThrowBase"
"RBM","RBMCombat_ranged.xml","throwing_stone","{=1CPdu9K0}Stone","Thrown","","","throwing_stone","0.3","2","","0.1","","","","","","","","","","","","","","","","","","Stone","Stone","10","33","Blunt","102","","","102","45","30","2","","stone","","","","","","","","","","","","","","","","","bo_throwing_stone","","true","","","","","","","","","","","","","bo_axe_short","stone_holster","stone_holster","","","","false","","throwing_stone:throwing_stone_2","","","","","","","","","","","","","","","","","","missile","","","100,30,20","0, -3.0, 0","","","","","","","","","","","true","","","","","","","true","","","","","","","","true","","","","true"
"RBM","RBMCombat_ranged.xml","sling_stoneammo","{=RBM_RAN_034}Stone Sling Pebbles 35 grams","SlingStones","","","sling_ammo","0.035","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","80","Cut","0","","","0","45","10","40","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","1","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_stoneammo_50g","{=RBM_RAN_035}Stone Sling Pebbles 50 grams","SlingStones","","","sling_ammo","0.05","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","85","Cut","0","","","0","45","10","40","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","1","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_stoneammo_80g","{=RBM_RAN_036}Stone Sling Pebbles 80 grams","SlingStones","","","sling_ammo","0.08","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","90","Cut","0","","","0","45","10","30","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","throwing_stone","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","1","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_stoneammo_120g","{=RBM_RAN_037}Stone Sling Stones 120 grams","SlingStones","","","sling_ammo","0.12","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","95","Cut","0","","","0","45","10","20","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","throwing_stone","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","1","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_stoneammo_164g","{=RBM_RAN_038}Stone Sling Half-Libra 164 grams","SlingStones","","","sling_ammo","0.164","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Cut","0","","","0","45","10","15","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","throwing_stone","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","1","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_stoneammo_218g","{=RBM_RAN_039}Stone Sling Half-Mina 218 grams","SlingStones","","","sling_ammo","0.218","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Cut","0","","","0","45","10","11","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","projectile_grapeshot_piece_a","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","1","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_stoneammo_329g","{=RBM_RAN_040}Stone Sling Libra 329 grams","SlingStones","","","sling_ammo","0.329","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Cut","0","","","0","45","10","8","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","projectile_grapeshot_piece_a","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","1","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_stoneammo_436g","{=RBM_RAN_041}Stone Sling Mina 436 grams","SlingStones","","","sling_ammo","0.436","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Cut","0","","","0","45","10","6","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","projectile_grapeshot_piece_a","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","1","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_chiseledammo","{=RBM_RAN_042}Chiseled Sling Bullets 35 grams","SlingStones","","","sling_ammo","0.035","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Cut","0","","","0","45","10","40","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","3","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_chiseledammo_50g","{=RBM_RAN_043}Chiseled Sling Bullets 50 grams","SlingStones","","","sling_ammo","0.05","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Cut","0","","","0","45","10","40","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","3","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_chiseledammo_80g","{=RBM_RAN_044}Chiseled Sling Bullets 80 grams","SlingStones","","","sling_ammo","0.08","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Cut","0","","","0","45","10","30","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","3","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_chiseledammo_140g","{=RBM_RAN_045}Chiseled Sling Siege Bullets 140 grams","SlingStones","","","sling_ammo","0.14","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Cut","0","","","0","45","10","17","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","3","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_leadammo","{=RBM_RAN_046}Lead Sling Bullets 35 grams","SlingStones","","","sling_ammo","0.035","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Pierce","0","","","0","45","10","60","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","4","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_leadammo_50g","{=RBM_RAN_047}Lead Sling Bullets 50 grams","SlingStones","","","sling_ammo","0.05","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Pierce","0","","","0","45","10","60","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","4","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_leadammo_80g","{=RBM_RAN_048}Lead Sling Bullets 80 grams","SlingStones","","","sling_ammo","0.08","","","1","","","","","","","","","","","","","","","","","","SlingStone","","10","100","Pierce","0","","","0","45","10","50","","","","","","","","","","","","","","","","","","","bo_sling_ammo","","","","","","true","","","","true","","","sling_ammo_flying","","bo_axe_short","stone_holster","stone_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","","","4","","","","","","","","","","missile","","","","","","","","","","","true","","","true","","","","","","","","true","","","","","","","","","","","","true"
"RBM","RBMCombat_ranged.xml","sling_wool","{=RBM_RAN_049}Wool Sling 18 Inches","Thrown","","","sling_c","0.1","300","20","1","","","","","","","","","","","","","","","","","","Sling","SlingStone","20","100","Blunt","105","","","105","55","175","","","sling","","","","","","","","","","-0.02, 0.0, 0.0","","","","","","","bo_throwing_stone","","","","","","","","","","true","","","","","bo_axe_short","","sling_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","sling_skeleton","sling_drop_weapon","","","","1","","0,0,0.1","","","","","wood_weapon","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","true","","","true","true"
"RBM","RBMCombat_ranged.xml","sling_braided","{=RBM_RAN_050}Braided Sling 28 Inches","Thrown","","","sling_b","0.1","600","50","1","","","","","","","","","","","","","","","","","","Sling","SlingStone","20","100","Blunt","100","","","100","50","260","","","sling","","","","","","","","","","-0.02, 0.0, 0.0","","","","","","","bo_throwing_stone","","","","","","","","","","true","","","","","bo_axe_short","","sling_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","sling_skeleton","sling_drop_weapon","","","","1","","0,0,0.1","","","","","wood_weapon","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","true","","","true","true"
"RBM","RBMCombat_ranged.xml","sling_reinforced","{=RBM_RAN_051}Reinforced Sling 41 Inches","Thrown","","","sling_a","0.1","1000","80","1","","","","","","","","","","","","","","","","","","Sling","SlingStone","20","100","Blunt","120","","","120","45","320","","","sling","","","","","","","","","","-0.02, 0.0, 0.0","","","","","","","bo_throwing_stone","","","","","","","","","","true","","","","","bo_axe_short","","sling_holster","","","","","","throwing_stone:throwing_stone_2","","","","","","sling_skeleton","sling_drop_weapon","","","","1","","0,0,0.1","","","","","wood_weapon","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","true","","","true","true"
"RBM","RBMCombat_ranged.xml","Flamethrower_RBM","{=RBM_RAN_052}Imperial Cheirosiphon","Crossbow","Culture.vlandia","","crossbow_f","5","50000","100","1","","","","","","","","","","","","","","","","","","Crossbow","Bolt","200","100","Pierce","40","","","70","90","20","","crossbow","crossbow_fast","","","","","","","","","","0.0, 0.02131, 0.22975","","","","","","","bo_cross_bow_heavy","","true","","","","","","","","","","","","","","","","0.02,0,-0.4","","","false","","crossbow_back:bow_hip:mace_right_hip:bow_hip_2","","","","","","","","","","","1","","0,0,0.4","","","","","wood_weapon","","2","","","","","","","","","","","","","","","","","","","","","","true","","","","","true","true","","true","",""
"RBM","RBMCombat_shields.xml","adarga","{=QcKpipVr}Adarga","Shield","Culture.aserai","","shield_aserai_cavalary_a","4.7","","","0.1","","","","","","","","","","","","","","","","","","SmallShield","","60","8","Blunt","82","","","82","","","","","shield","","","","","","","","","","","","","","","","","bo_cap_shield_aserai_cavalary_a","","","","","","","true","true","","","","true","","true","","","","-0.1,-0.0,0","","","","","shield:shield_2:shield_3:shield_4","","","","false","bo_shield_aserai_cavalary_a","","","","","true","","4","-0.0,0.0,0.05","","","400","","wood_shield","0.0, 0.00, 0.00","","0.0,10.0,40.00","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM","RBMCombat_shields.xml","bound_desert_round_sparring_shield","{=RBM_SHI_043}Southern Round Sparring Shield","Shield","Culture.aserai","","aserai_shields_d","7.3","","","1","","","","","","","","","","","","","","","","","","SmallShield","","60","8","Blunt","82","","","82","","","","","shield","","","","","","","","","","","","","","","","","bo_cap_aserai_shields_c","","","","","","","true","true","","","","true","","true","","","","-0.12,-0.15,-0.025","","","false","","shield:shield_2:shield_3:shield_4","","","","false","bo_aserai_shields_d","","","","","true","","4","-0.0, 0.1, 0.1","","","410","","wood_shield","0.0, 0.00, 0.00","","0.0,10.0,40.00","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM","RBMCombat_shields.xml","bound_adarga","{=gfQDDkEY}Wooden Adarga","Shield","Culture.aserai","","aserai_shields_h","7.3","","","1","","","","","","","","","","","","","","","","","","SmallShield","","60","8","Blunt","82","","","82","","","","","shield","","","","","","","","","","","","","","","","","bo_cap_aserai_shields_h","","","","","","","true","true","","","","true","","true","","","","-0.1,-0.0,0","","","","","shield:shield_2:shield_3:shield_4","","","","false","bo_aserai_shields_h","","","","","true","","4","0.0,0.05,0.05","","","440","","wood_shield","0.0, 0.00, 0.00","","0.0,10.0,40.00","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM","RBMCombat_shields.xml","bound_desert_round_shield","{=RBM_SHI_044}Southern Round Shield","Shield","Culture.aserai","","aserai_shields_d","7.3","","","1","","","","","","","","","","","","","","","","","","SmallShield","","60","8","Blunt","82","","","82","","","","","shield","","","","","","","","","","","","","","","","","bo_cap_aserai_shields_c","","","","","","","true","true","","","","true","","true","","","","-0.12,-0.15,-0.025","","","","","shield:shield_2:shield_3:shield_4","","","","false","bo_aserai_shields_d","","","","","true","","4","-0.0, 0.1, 0.1","","","445","","wood_shield","0.0, 0.00, 0.00","","0.0,10.0,40.00","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM","RBMCombat_shields.xml","studded_adarga","{=0666zYUB}Studded Adarga","Shield","Culture.aserai","","shield_aserai_cavalary_b","4.7","","","1","","","","","","","","","","","","","","","","","","SmallShield","","60","8","Blunt","82","","","82","","","","","shield","","","","","","","","","","","","","","","","","bo_cap_shield_aserai_cavalary_b","","","","","","","true","true","","","","true","","true","","","","-0.1,-0.0,0","","","","","shield:shield_2:shield_3:shield_4","","","","false","bo_shield_aserai_cavalary_b","","","","","true","","5","-0.0,0.0,0.05","","","460","","wood_shield","0.0, 0.00, 0.00","","0.0,10.0,40.00","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
